date,site,ndvi_mean,ndvi_stdDev,ndvi_count,evi_mean,evi_stdDev,evi_count,ndwi_mean,ndwi_stdDev,ndwi_count,fapar_mean,fapar_stdDev,fapar_count
2023-06-17,project,0.11341067842357369,0.03561254249568818,910,0.08972295914948203,0.026973309005275267,910,-0.26528162015141044,0.0335198907450431,910,0.14307891189918087,0.04492878361255931,910
2023-06-20,project,0.1145531123184107,0.0366890751034378,910,0.0869971448142837,0.026280761019911926,910,-0.2700746736706178,0.03563401050825959,910,0.144520206500907,0.04628693715049766,910
2023-06-22,project,0.1150024178158799,0.03814677517930648,910,0.08923984794158751,0.028193223001098906,910,-0.26710717606921347,0.03651442640682377,910,0.1450870503165141,0.04812597156621258,910
2023-06-30,project,0.12312965451264125,0.03485127874065274,910,0.0949413600025034,0.025691585135491257,910,-0.2758435629222513,0.0322545692761823,910,0.15534037213314789,0.043968373259208035,910
2023-07-05,project,0.11945447192213733,0.04114292799021091,910,0.09170409646076029,0.030069513606392272,910,-0.2727596421832022,0.04009784553837615,910,0.1507037617769682,0.05190591795245057,910
2023-07-15,project,0.14072525025469626,0.036371052769108805,910,0.10762486184819726,0.025942910380173507,910,-0.28017956745183875,0.0322364178865214,910,0.17753897572132477,0.04588572017350813,910
2023-07-20,project,0.17317677444434962,0.04104538132301479,910,0.13760630883129357,0.03212051575993539,910,-0.29660921225724535,0.03388190710054628,910,0.21847981863899169,0.05178285307711544,910
2023-07-25,project,0.19586918360633476,0.04166112704312843,910,0.15106246950934296,0.03248614816109214,910,-0.3158627547238077,0.03301437691262031,910,0.24710856203775217,0.052559677877609186,910
2023-07-27,project,0.1970120770454813,0.03752201790406487,910,0.15491564529206425,0.030070829589801763,910,-0.31129091792752384,0.029311931367912606,910,0.24855043640057986,0.04733777778776266,910
2023-07-30,project,0.1937621594371789,0.04101790223761612,910,0.14514949706360916,0.031052467267602184,910,-0.32663985811306856,0.03211825541196996,910,0.24445034034594498,0.05174818546297792,910
2023-08-04,project,0.18123147618668567,0.043786470784715606,910,0.13584382917850052,0.032801389042223184,910,-0.3106727600471593,0.03453343550520539,910,0.2286416303571229,0.055241011541995774,910
2023-08-09,project,0.19930820307329697,0.04281806529453914,910,0.15127002103543358,0.03233974109773049,910,-0.3270280615180295,0.03358949356790948,910,0.25144722899727173,0.054019271175589564,910
2023-08-11,project,0.19045979388507908,0.04630983782679221,910,0.15052037281672473,0.03643902115022777,910,-0.3123908976480838,0.0373053448076523,910,0.24028407596541493,0.058424491402282695,910
2023-08-14,project,0.18098860759812677,0.04126241126045625,910,0.13640038081890157,0.03055728240534724,910,-0.3097437297367717,0.03221083682333582,910,0.22833522734579703,0.052056658046192375,910
2023-08-16,project,0.18548437108025279,0.040966019908696846,910,0.1442993855713602,0.0316558511134139,910,-0.3103621404738523,0.03205011159211539,910,0.23400708255484728,0.05168273071681045,910
2023-08-19,project,0.19706967373470127,0.04238061285545204,910,0.14828873898886258,0.030874492037433282,910,-0.33553513526973605,0.0343837251453581,910,0.2486231003836996,0.053467381178436184,910
2023-08-29,project,0.17871495947106583,0.04141021131810409,910,0.13450903986485813,0.030544650745180844,910,-0.314695185283617,0.03289678548361223,910,0.22546679286869653,0.05224312259891954,910
2023-08-31,project,0.17750722864093343,0.043306104972130596,910,0.13376341562978922,0.03185031182441705,910,-0.3157686079078386,0.03487555742867669,910,0.2239431196534016,0.05463498203284128,910
2023-09-05,project,0.16289573276094707,0.03710379423457362,910,0.12695735694407126,0.028386685346221255,910,-0.29476220160631705,0.030351251570290064,910,0.20550925645121118,0.04681014680633702,910
